"","team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"121","Arsenal FC","Premier League","England","2020","Arrivals","Martin Ødegaard","https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264","Attacking Midfield","22","Norway","Real Madrid","LaLiga","Spain",2e+06,TRUE,NA,"Winter",22,20,2,1290
"122","Arsenal FC","Premier League","England","2020","Arrivals","Mathew Ryan","https://www.transfermarkt.com/mathew-ryan/profil/spieler/128969","Goalkeeper","28","Australia","Brighton","Premier League","England",NA,TRUE,"loan transfer","Winter",24,3,0,270
"123","Arsenal FC","Premier League","England","2020","Arrivals","Dejan Iliev","https://www.transfermarkt.com/dejan-iliev/profil/spieler/205757","Goalkeeper","25","North Macedonia","Shrewsbury","League One","England",NA,TRUE,"End of loan Jan 31, 2021","Winter",0,0,0,0
"124","Everton FC","Premier League","England","2020","Arrivals","Ben Godfrey","https://www.transfermarkt.com/ben-godfrey/profil/spieler/343475","Centre-Back","22","England","Norwich","Championship","England",27500000,FALSE,NA,"Summer",38,36,0,3179
"125","Everton FC","Premier League","England","2020","Arrivals","Allan","https://www.transfermarkt.com/allan/profil/spieler/126422","Defensive Midfield","29","Brazil","Napoli","Serie A","Italy",24600000,FALSE,NA,"Summer",29,26,0,2211
"126","Everton FC","Premier League","England","2020","Arrivals","Abdoulaye Doucouré","https://www.transfermarkt.com/abdoulaye-doucoure/profil/spieler/127187","Central Midfield","27","Mali","Watford","Championship","England",2.2e+07,FALSE,NA,"Summer",37,34,3,2831
"127","Everton FC","Premier League","England","2020","Arrivals","Niels Nkounkou","https://www.transfermarkt.com/niels-nkounkou/profil/spieler/591193","Left-Back","19","France","Marseille B","National 2 - Grp. C","France",270000,FALSE,NA,"Summer",32,6,0,376
"128","Everton FC","Premier League","England","2020","Arrivals","James Rodríguez","https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103","Attacking Midfield","29","Colombia","Real Madrid","LaLiga","Spain",0,FALSE,NA,"Summer",27,26,6,2046
"129","Everton FC","Premier League","England","2020","Arrivals","Robin Olsen","https://www.transfermarkt.com/robin-olsen/profil/spieler/75458","Goalkeeper","30","Sweden","AS Roma","Serie A","Italy",NA,TRUE,"loan transfer","Summer",32,11,0,1050
"130","Everton FC","Premier League","England","2020","Arrivals","João Virgínia","https://www.transfermarkt.com/joao-virginia/profil/spieler/329813","Goalkeeper","20","Portugal","Everton U21","Premier League 2","England",NA,FALSE,"-","Summer",20,3,0,227
"131","Everton FC","Premier League","England","2020","Arrivals","Jonjoe Kenny","https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883","Right-Back","23","England","FC Schalke 04","Bundesliga","Germany",NA,TRUE,"End of loan Jun 30, 2020","Summer",16,8,0,316
"132","Everton FC","Premier League","England","2020","Arrivals","Theo Walcott","https://www.transfermarkt.com/theo-walcott/profil/spieler/33713","Right Winger","32","England","Southampton","Premier League","England",NA,TRUE,"End of loan May 31, 2021","Summer",4,2,0,102
"133","Everton FC","Premier League","England","2020","Arrivals","Anthony Gordon","https://www.transfermarkt.com/anthony-gordon/profil/spieler/503733","Left Winger","20","England","Preston","Championship","England",NA,TRUE,"End of loan May 31, 2021","Summer",16,7,0,298
"134","Everton FC","Premier League","England","2020","Arrivals","Jonas Lössl","https://www.transfermarkt.com/jonas-lossl/profil/spieler/48870","Goalkeeper","31","Denmark","Huddersfield","Championship","England",NA,TRUE,"End of loan Jul 31, 2020","Summer",12,0,0,0
"135","Everton FC","Premier League","England","2020","Arrivals","Sandro Ramírez","https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369","Centre-Forward","25","Spain","Real Valladolid","LaLiga","Spain",NA,TRUE,"End of loan Jul 20, 2020","Summer",NA,NA,NA,NA
"136","Everton FC","Premier League","England","2020","Arrivals","Jarrad Branthwaite","https://www.transfermarkt.com/jarrad-branthwaite/profil/spieler/661053","Centre-Back","18","England","Blackburn","Championship","England",NA,TRUE,"End of loan May 31, 2021","Summer",6,1,0,24
"137","Everton FC","Premier League","England","2020","Arrivals","Kieran Dowell","https://www.transfermarkt.com/kieran-dowell/profil/spieler/258916","Attacking Midfield","22","England","Wigan","League One","England",NA,TRUE,"End of loan Jul 23, 2020","Summer",NA,NA,NA,NA
"138","Everton FC","Premier League","England","2020","Arrivals","Yannick Bolasie","https://www.transfermarkt.com/yannick-bolasie/profil/spieler/75471","Left Winger","32","DR Congo","Middlesbrough","Championship","England",NA,TRUE,"End of loan May 31, 2021","Summer",0,0,0,0
"139","Everton FC","Premier League","England","2020","Arrivals","Beni Baningime","https://www.transfermarkt.com/beni-baningime/profil/spieler/399369","Defensive Midfield","22","DR Congo","Derby","Championship","England",NA,TRUE,"End of loan May 31, 2021","Summer",0,0,0,0
"140","Everton FC","Premier League","England","2020","Arrivals","Matthew Pennington","https://www.transfermarkt.com/matthew-pennington/profil/spieler/220755","Centre-Back","26","England","Shrewsbury","League One","England",NA,TRUE,"End of loan May 31, 2021","Summer",0,0,0,0
"141","Everton FC","Premier League","England","2020","Arrivals","Matthew Pennington","https://www.transfermarkt.com/matthew-pennington/profil/spieler/220755","Centre-Back","25","England","Hull City","League One","England",NA,TRUE,"End of loan Jul 31, 2020","Summer",0,0,0,0
"142","Everton FC","Premier League","England","2020","Arrivals","Shani Tarashaj","https://www.transfermarkt.com/shani-tarashaj/profil/spieler/184381","Second Striker","25","Switzerland","FC Emmen","Eredivisie","Netherlands",NA,TRUE,"End of loan Oct 11, 2020","Summer",NA,NA,NA,NA
"143","Everton FC","Premier League","England","2020","Arrivals","Joshua King","https://www.transfermarkt.com/joshua-king/profil/spieler/91059","Centre-Forward","29","Norway","Bournemouth","Championship","England",NA,FALSE,"?","Winter",16,11,0,138
"144","Leicester City","Premier League","England","2020","Arrivals","Wesley Fofana","https://www.transfermarkt.com/wesley-fofana/profil/spieler/475411","Centre-Back","19","France","Saint-Étienne","Ligue 1","France",3.5e+07,FALSE,NA,"Summer",40,38,0,3085
"145","Leicester City","Premier League","England","2020","Arrivals","Timothy Castagne","https://www.transfermarkt.com/timothy-castagne/profil/spieler/262226","Right-Back","24","Belgium","Atalanta BC","Serie A","Italy",20900000,FALSE,NA,"Summer",34,34,2,2838
"146","Leicester City","Premier League","England","2020","Arrivals","Cengiz Ünder","https://www.transfermarkt.com/cengiz-under/profil/spieler/341647","Right Winger","23","Türkiye","AS Roma","Serie A","Italy",3500000,TRUE,NA,"Summer",37,19,2,942
"147","Leicester City","Premier League","England","2020","Arrivals","Daniel Iversen","https://www.transfermarkt.com/daniel-iversen/profil/spieler/260841","Goalkeeper","22","Denmark","Leicester U21","Premier League 2","England",NA,FALSE,"-","Summer",NA,NA,NA,NA
"148","Leicester City","Premier League","England","2020","Arrivals","Luke Thomas","https://www.transfermarkt.com/luke-thomas/profil/spieler/505194","Left-Back","19","England","Leicester U21","Premier League 2","England",NA,FALSE,"-","Summer",45,25,2,1862
"149","Leicester City","Premier League","England","2020","Arrivals","Sidnei Tavares","https://www.transfermarkt.com/sidnei-tavares/profil/spieler/511813","Central Midfield","18","Portugal","Leicester U18","U18 Premier League","England",NA,FALSE,"-","Summer",7,3,0,95
"150","Leicester City","Premier League","England","2020","Arrivals","Adrien Silva","https://www.transfermarkt.com/adrien-silva/profil/spieler/56810","Central Midfield","31","Portugal","Monaco","Ligue 1","Monaco",NA,TRUE,"End of loan Jun 30, 2020","Summer",NA,NA,NA,NA
"151","Leicester City","Premier League","England","2020","Arrivals","Filip Benkovic","https://www.transfermarkt.com/filip-benkovic/profil/spieler/293168","Centre-Back","23","Croatia","Bristol City","Championship","England",NA,TRUE,"End of loan Jul 31, 2020","Summer",NA,NA,NA,NA
"152","Leicester City","Premier League","England","2020","Arrivals","Islam Slimani","https://www.transfermarkt.com/islam-slimani/profil/spieler/174915","Centre-Forward","32","Algeria","Monaco","Ligue 1","Monaco",NA,TRUE,"End of loan Jun 30, 2020","Summer",1,1,0,19
"153","Leicester City","Premier League","England","2020","Arrivals","Rachid Ghezzal","https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287","Right Winger","28","Algeria","Fiorentina","Serie A","Italy",NA,TRUE,"End of loan Aug 31, 2020","Summer",NA,NA,NA,NA
"154","Leicester City","Premier League","England","2020","Arrivals","Fousseni Diabaté","https://www.transfermarkt.com/fousseni-diabate/profil/spieler/364861","Right Winger","24","Mali","Amiens SC","Ligue 2","France",NA,TRUE,"End of loan Jun 30, 2020","Summer",NA,NA,NA,NA
"155","Leicester City","Premier League","England","2020","Arrivals","Andy King","https://www.transfermarkt.com/andy-king/profil/spieler/56872","Central Midfield","31","Wales","Huddersfield","Championship","England",NA,TRUE,"End of loan Jul 23, 2020","Summer",NA,NA,NA,NA
"156","Leicester City","Premier League","England","2020","Arrivals","Matty James","https://www.transfermarkt.com/matty-james/profil/spieler/73522","Central Midfield","29","England","Coventry","Championship","England",NA,TRUE,"End of loan May 31, 2021","Summer",0,0,0,0
"157","Leicester City","Premier League","England","2020","Arrivals","Daniel Iversen","https://www.transfermarkt.com/daniel-iversen/profil/spieler/260841","Goalkeeper","23","Denmark","Preston","Championship","England",NA,TRUE,"End of loan May 31, 2021","Summer",NA,NA,NA,NA
"158","Leicester City","Premier League","England","2020","Arrivals","George Hirst","https://www.transfermarkt.com/george-hirst/profil/spieler/420808","Centre-Forward","22","Scotland","Rotherham","Championship","England",NA,TRUE,"End of loan May 31, 2021","Summer",NA,NA,NA,NA
"159","Leicester City","Premier League","England","2020","Arrivals","George Thomas","https://www.transfermarkt.com/george-thomas/profil/spieler/298240","Attacking Midfield","23","Wales","ADO Den Haag","Eredivisie","Netherlands",NA,TRUE,"End of loan May 31, 2020","Summer",NA,NA,NA,NA
"160","Leicester City","Premier League","England","2020","Arrivals","Filip Benkovic","https://www.transfermarkt.com/filip-benkovic/profil/spieler/293168","Centre-Back","23","Croatia","Cardiff","Championship","Wales",NA,TRUE,"End of loan Jan 6, 2021","Winter",NA,NA,NA,NA
"161","Leicester City","Premier League","England","2020","Arrivals","Matty James","https://www.transfermarkt.com/matty-james/profil/spieler/73522","Central Midfield","29","England","Barnsley","Championship","England",NA,TRUE,"End of loan Jan 5, 2021","Winter",0,0,0,0
"162","Leicester City","Premier League","England","2020","Arrivals","Daniel Iversen","https://www.transfermarkt.com/daniel-iversen/profil/spieler/260841","Goalkeeper","23","Denmark","OH Leuven","Jupiler Pro League","Belgium",NA,TRUE,"End of loan Jan 6, 2021","Winter",NA,NA,NA,NA
"163","Leicester City","Premier League","England","2020","Arrivals","Sam Hughes","https://www.transfermarkt.com/sam-hughes/profil/spieler/395797","Centre-Back","23","England","Burton Albion","League One","England",NA,TRUE,"End of loan Jan 1, 2021","Winter",0,0,0,0
"164","Wolverhampton Wanderers","Premier League","England","2020","Arrivals","Fábio Silva","https://www.transfermarkt.com/fabio-silva/profil/spieler/505653","Centre-Forward","18","Portugal","FC Porto","Liga Portugal","Portugal",4e+07,FALSE,NA,"Summer",42,36,4,1678
"165","Wolverhampton Wanderers","Premier League","England","2020","Arrivals","Nélson Semedo","https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572","Right-Back","26","Portugal","Barcelona","LaLiga","Spain",3.2e+07,FALSE,NA,"Summer",39,35,1,3078
"166","Wolverhampton Wanderers","Premier League","England","2020","Arrivals","Ki-Jana Hoever","https://www.transfermarkt.com/ki-jana-hoever/profil/spieler/485583","Right-Back","18","Netherlands","Liverpool U21","Premier League 2","England",9800000,FALSE,NA,"Summer",37,15,0,759
"167","Wolverhampton Wanderers","Premier League","England","2020","Arrivals","Marçal","https://www.transfermarkt.com/marcal/profil/spieler/137745","Left-Back","31","Brazil","Olympique Lyon","Ligue 1","France",2e+06,FALSE,NA,"Summer",18,13,0,620
"168","Wolverhampton Wanderers","Premier League","England","2020","Arrivals","Toti","https://www.transfermarkt.com/toti/profil/spieler/606718","Centre-Back","21","Portugal","Estoril","Liga Portugal 2","Portugal",789000,FALSE,NA,"Summer",NA,NA,NA,NA
